course_identifier,dept_code,school_code,course_name,term,section,call_number,instructor,start_time,end_time,days
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,002,15723,Charles Lea,14:00,15:50,W 2:00PM-3:50PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,003,15724,Durrell M Washington,16:10,18:00,W 4:10PM-6:00PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,004,15725,Anthony Zenkus,18:20,20:10,W 6:20PM-8:10PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,005,15726,Durrell M Washington,14:00,15:50,W 2:00PM-3:50PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,006,15727,Courtney Cogburn,11:10,13:00,R 11:10AM-1:00PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,008,15729,Victoria A Frye,16:10,18:00,R 4:10PM-6:00PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,009,15730,Victoria A Frye,18:20,20:10,R 6:20PM-8:10PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,010,15731,Neeraj Kaushal,11:10,13:00,R 11:10AM-1:00PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,011,15732,Jeanette Takamura,14:00,15:50,W 2:00PM-3:50PM
SOCWT660C,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,20261,012,15733,In Young Lee,16:10,18:00,R 4:10PM-6:00PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,D20,15706,Mindy Chen,20:30,22:20,T 8:30PM-10:20PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,D21,15708,Heidi Horsley,18:20,20:10,R 6:20PM-8:10PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,D22,15707,Amy S Kapadia,10:00,11:50,W 10:00AM-11:50AM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,D23,15709,Antoinette Grier,20:30,22:20,W 8:30PM-10:20PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,D25,15711,Hector Cendejas,18:20,20:10,W 6:20PM-8:10PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,001,15693,Elwin Wu,10:00,11:50,W 10:00AM-11:50AM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,002,15694,Charles Lea,14:00,15:50,W 2:00PM-3:50PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,003,15695,Jennifer M Meyer,16:10,18:00,W 4:10PM-6:00PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,004,15696,Jennifer M Meyer,18:20,20:10,W 6:20PM-8:10PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,005,15697,Brooke S West,14:00,15:50,W 2:00PM-3:50PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,006,15698,Courtney Cogburn,11:10,13:00,R 11:10AM-1:00PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,008,15700,Priya U Seshan,16:10,18:00,R 4:10PM-6:00PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,009,15701,Priya U Seshan,18:20,20:10,R 6:20PM-8:10PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,010,15702,Amanda E Glass,14:00,15:50,W 2:00PM-3:50PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,011,15703,Diane D Williams,14:00,15:50,R 2:00PM-3:50PM
SOCWT660B,SOCW,SSOC,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,20261,012,15704,Timothy J Bustle,16:10,18:00,R 4:10PM-6:00PM
SOCWT660A,SOCW,SSOC,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,20261,D20,15691,Marina A Badillo,10:00,11:50,W 10:00AM-11:50AM
SOCWT660A,SOCW,SSOC,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,20261,D21,15692,Jamali Moses,18:20,20:10,R 6:20PM-8:10PM
SOCWT660A,SOCW,SSOC,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,20261,001,15688,Brenda Jones Harden,11:10,13:00,R 11:10AM-1:00PM
SOCWT660A,SOCW,SSOC,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,20261,003,15690,Riana Anderson,16:10,18:00,W 4:10PM-6:00PM
SOCWT660A,SOCW,SSOC,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,20261,098,18088,Brenda Jones Harden,,,
SOCWT660A,SOCW,SSOC,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,20261,099,18089,Brenda Jones Harden,,,
SOCWT6604,SOCW,SSOC,NORMAL-PATHLGCL ASPCT-CHLDHOOD,20261,001,15687,Prudence W Fisher,16:10,18:00,T 4:10PM-6:00PM
SOCWT6505,SOCW,SSOC,INTRO TO STATISTICS,20261,D40,15686,Melissa D Begg,,,
SOCWT6505,SOCW,SSOC,INTRO TO STATISTICS,20261,098,18083,Melissa D Begg,,,
SOCWT6505,SOCW,SSOC,INTRO TO STATISTICS,20261,099,18084,Melissa D Begg,,,
SOCWT6501,SOCW,SSOC,SOCIAL WORK RESEARCH,20261,D20,15970,Sara Bartlett,20:30,22:20,R 8:30PM-10:20PM
SOCWT6501,SOCW,SSOC,SOCIAL WORK RESEARCH,20261,D21,15971,Natasha Johnson,16:10,18:00,W 4:10PM-6:00PM
SOCWT6501,SOCW,SSOC,SOCIAL WORK RESEARCH,20261,D22,15972,Natasha Johnson,11:10,13:00,R 11:10AM-1:00PM
SOCWT6501,SOCW,SSOC,SOCIAL WORK RESEARCH,20261,001,15680,Charles Lea,10:00,11:50,W 10:00AM-11:50AM
SOCWT6501,SOCW,SSOC,SOCIAL WORK RESEARCH,20261,002,15681,Nkemka Anyiwo,09:00,10:50,R 9:00AM-10:50AM
SOCWT6501,SOCW,SSOC,SOCIAL WORK RESEARCH,20261,003,15682,Nkemka Anyiwo,16:10,18:00,R 4:10PM-6:00PM
SOCWT6416,SOCW,SSOC,PROGRAM EVAL IN SOCIAL SVCS,20261,D20,15963,Monique Jethwani,11:10,13:00,T 11:10AM-1:00PM
SOCWT6416,SOCW,SSOC,PROGRAM EVAL IN SOCIAL SVCS,20261,001,15678,Monique Jethwani,16:10,18:00,T 4:10PM-6:00PM
SOCWT6416,SOCW,SSOC,PROGRAM EVAL IN SOCIAL SVCS,20261,098,18078,,,,
SOCWT6416,SOCW,SSOC,PROGRAM EVAL IN SOCIAL SVCS,20261,099,18079,,,,
SOCWT6214,SOCW,SSOC,SW PRACTICE WITH FAMILIES,20261,D20,15962,Angela Daubon,18:20,20:10,T 6:20PM-8:10PM
SOCWT6214,SOCW,SSOC,SW PRACTICE WITH FAMILIES,20261,001,15675,Alirio Guerrero,14:00,15:50,T 2:00PM-3:50PM
SOCWT6214,SOCW,SSOC,SW PRACTICE WITH FAMILIES,20261,002,15676,Alirio Guerrero,16:10,18:00,T 4:10PM-6:00PM
SOCWT0001,SOCW,SSOC,SEMINAR IN FIELD INSTRUCTION,20261,D21,15638,Josephine J Ilarraza,18:00,19:00,T 6:00PM-7:00PM
SOCWT0001,SOCW,SSOC,SEMINAR IN FIELD INSTRUCTION,20261,D22,15639,Frederick Shack,09:00,10:00,F 9:00AM-10:00AM
SOCWT0001,SOCW,SSOC,SEMINAR IN FIELD INSTRUCTION,20261,D26,15640,Michelle Jervis-White,17:00,18:00,R 5:00PM-6:00PM
SOCWT6213,SOCW,SSOC,SOCIAL WORK PRACTICE WITH VETERANS,20261,Z40,15674,Gina Griffin,14:00,15:50,W 2:00PM-3:50PM
SOCWT6205,SOCW,SSOC,SW PRACTICE WITH CHILDREN,20261,D21,15961,Morgan Ritacco,18:20,20:10,T 6:20PM-8:10PM
SOCWT6205,SOCW,SSOC,SW PRACTICE WITH CHILDREN,20261,001,15671,Alexza Gutierrez,10:00,11:50,W 10:00AM-11:50AM
SOCWT6205,SOCW,SSOC,SW PRACTICE WITH CHILDREN,20261,002,15672,Jessica Godwin,16:10,18:00,T 4:10PM-6:00PM
SOCWT6204,SOCW,SSOC,FOUNDATIONS IN GRIEF THERAPY,20261,Z40,15670,Sonya Lott,20:30,22:20,M 8:30PM-10:20PM
SOCWT6133,SOCW,SSOC,SW PRACTICE WITH WOMEN,20261,001,15669,Lauren Taylor,09:00,10:50,T 9:00AM-10:50AM
SOCWT6090,SOCW,SSOC,Specialized Social Work Practicum,20261,D40,19788,Sarah R Feeney,,,
SOCWT6060,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D40,15936,Robert E Cortes,,,
SOCWT6060,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D41,15937,Ismery Lora,,,
SOCWT6060,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D42,15938,Elizabeth S Nson,,,
SOCWT6031,SOCW,SSOC,Specialized Social Work Practicum,20261,D40,15930,Ana Chaer Salvador,,,
SOCWT6031,SOCW,SSOC,Specialized Social Work Practicum,20261,D41,15931,Erin Orjuela,,,
SOCWT6031,SOCW,SSOC,Specialized Social Work Practicum,20261,D42,20737,Sarah R Feeney,,,
SOCWT6031,SOCW,SSOC,Specialized Social Work Practicum,20261,097,18113,Sarah R Feeney,,,
SOCWT6030,SOCW,SSOC,GENERALIST SOCIAL WORK PRACTICUM,20261,D40,15928,Rebecca Knickmeier,,,
SOCWT6030,SOCW,SSOC,GENERALIST SOCIAL WORK PRACTICUM,20261,D41,15929,Esther C Howe,,,
SOCWT6030,SOCW,SSOC,GENERALIST SOCIAL WORK PRACTICUM,20261,097,18112,Sarah R Feeney,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D40,15920,Tina Atherall,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D41,15921,Lauren E Bachman,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D42,15922,Jennifer L Doutre,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D43,15923,Sarah K Hafetz,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D44,15924,Stephanie M Palau,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D45,15925,Alayne Rosales,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D46,15926,Lenisha Sisnett,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D47,15927,Mary-Elizabeth Vachon,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,D48,15935,Sarah R Feeney,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,001,15904,Stuart L Aaronson,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,002,15905,Teena Brooks,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,003,15933,Candice Brown-Saunders,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,004,15934,Patrick L Burden,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,005,15906,Clara Ceccanti,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,006,15907,Christine A Consiglio,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,007,15908,Elizabeth Creel,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,008,15909,Ann Graham,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,009,15910,Kristen Hartman,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,010,15911,Kate Johnson-Powers,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,011,15912,Anastasia Jozwik,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,012,15913,Michelle Liu,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,013,15914,Christine S Low,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,014,15915,Elizabeth S Nson,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,015,15916,Liora Schwartz,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,016,15917,Lori Spector,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,017,15918,Elizabeth Weiner,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,018,15919,Stacey M Wright,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,095,18110,Sarah R Feeney,,,
SOCWT6020,SOCW,SSOC,SPECIALIZED SOCIAL WORK PRACTICUM,20261,097,18111,Sarah R Feeney,,,
SOCWT6011,SOCW,SSOC,One-Year Residency Seminar,20261,Z40,15667,Allison B Berger,20:30,22:00,R 8:30PM-10:00PM
SOCWT6011,SOCW,SSOC,One-Year Residency Seminar,20261,Z41,15668,Allison R Ross,20:30,22:00,T 8:30PM-10:00PM
REGIT0003,SOCW,SSOC,CONT SOCIAL WORK DOC REG PHF,20261,001,18051,,,,
SOSCP8741,SOSC,SPUB,Structural Approaches to Global Health,20261,001,14998,Anton Castellanos Usigli,16:00,18:50,R 4:00PM-6:50PM
SOSCP8719,SOSC,SPUB,Sociomedical Sciences Master’s Capstone,20261,D01,14997,Christian Gloria,,,
SOSCP8709,SOSC,SPUB,"Seminar in Sexuality, Gender, Health, and Human Rights",20261,001,14996,Martez Smith,17:30,20:20,M 5:30PM-8:20PM
SOSCP8708,SOSC,SPUB,SMS Master's Thesis,20261,D01,14995,Christian Gloria,,,
SOSCP8705,SOSC,SPUB,Evaluation Of Health Programs,20261,001,14994,Robert E Fullilove,13:00,15:50,T 1:00PM-3:50PM
SOSCP6776,SOSC,SPUB,Digital Storytelling: Why Public Health Matters,20261,D01,14993,Gina M Wingood,13:00,15:00,F 1:00PM-3:00PM
SOSCP6760,SOSC,SPUB,Community Engagement Practice,20261,D01,14992,Carole L Hutchinson,16:00,18:50,R 4:00PM-6:50PM
SOSCP9741,SOSC,SPUB,"Nature: History & Politics of Environment, Health and Development in South Asia and Beyond.",20261,001,15019,Kavita Sivaramakrishnan,14:10,16:00,T 2:10PM-4:00PM
SOSCP8912,SOSC,SPUB,Sociomedical Sciences Applied Qualitative Research Methods,20261,001,15018,Emily Paine,13:00,15:50,R 1:00PM-3:50PM
SOSCP8908,SOSC,SPUB,The Global Menstrual Movement: Understanding Policy & Practice,20261,001,15017,Marni J Sommer,08:30,11:20,T 8:30AM-11:20AM
SOSCP8906,SOSC,SPUB,Communicating Health Risks to the Public,20261,001,15016,Carina Schmid,13:00,15:50,F 1:00PM-3:50PM
SOSCP8904,SOSC,SPUB,"Homelessness, Public Health, and Public Policy",20261,001,15015,Kim J Hopper,13:00,15:50,T 1:00PM-3:50PM
SOSCP8901,SOSC,SPUB,Seminar in Health Communication,20261,D01,15013,Gina M Wingood,10:00,11:20,R 10:00AM-11:20AM
SOSCP8901,SOSC,SPUB,Seminar in Health Communication,20261,D02,15014,Gina M Wingood,10:00,11:20,W 10:00AM-11:20AM
SOSCP8798,SOSC,SPUB,Seminar in Research and Professional Development,20261,001,15012,Gina M Wingood,13:00,14:20,W 1:00PM-2:20PM
SOSCP8795,SOSC,SPUB,New Media and Health ,20261,001,15011,Carina Schmid,08:30,11:20,F 8:30AM-11:20AM
SOSCP6750,SOSC,SPUB,"Confronting Obesity: Society, Structures, and Policy",20261,001,14991,Gretchen Van Wye,17:30,20:20,W 5:30PM-8:20PM
SOSCP8794,SOSC,SPUB,"Society, Health Equity and Health Communication",20261,D01,15010,Renata Schiavo,13:00,15:50,W 1:00PM-3:50PM
SOSCP8786,SOSC,SPUB,Ethnographic Methods in Health Research,20261,001,15009,Kim J Hopper,08:30,11:20,R 8:30AM-11:20AM
SOSCP8777,SOSC,SPUB,Survey Research Methods,20261,001,15008,Angela A Aidala,17:30,20:20,W 5:30PM-8:20PM
SOSCP8774,SOSC,SPUB,Intro to SMS Research Methods,20261,001,15006,Anindita Dasgupta,16:00,18:50,M 4:00PM-6:50PM
SOSCP8774,SOSC,SPUB,Intro to SMS Research Methods,20261,002,15007,Paris Adkins-Jackson,16:00,18:50,T 4:00PM-6:50PM
SOSCP8772,SOSC,SPUB,Designing Public Health Interventions,20261,001,15005,Daniel P Giovenco,13:00,15:50,M 1:00PM-3:50PM
SOSCP8771,SOSC,SPUB,Community Based Participatory Research ,20261,001,15069,Ohemaa B Poku,08:30,11:20,M 8:30AM-11:20AM
SOSCP8762,SOSC,SPUB,Chronic Disease and Community Health,20261,001,15003,Robert E Fullilove,16:00,18:50,M 4:00PM-6:50PM
SOSCP8747,SOSC,SPUB,Ethics Of Public Health,20261,001,15002,Caitlin E Mcmahon,13:00,15:50,M 1:00PM-3:50PM
SOSCP8746,SOSC,SPUB,Coercion and Persuasion in Public Health,20261,001,15001,James K Colgrove,08:30,11:20,R 8:30AM-11:20AM
SOSCP8745,SOSC,SPUB,Social and Economic Determinants of Health,20261,001,14999,Kim J Hopper,08:30,11:20,T 8:30AM-11:20AM
SOSCP8745,SOSC,SPUB,Social and Economic Determinants of Health,20261,002,15000,Kim J Hopper,13:00,15:50,R 1:00PM-3:50PM
SOSCP6728,SOSC,SPUB,"Health Promotion: Theory, Research, and Practice",20261,001,14989,Jane Bogart,08:30,11:20,R 8:30AM-11:20AM
SOSCP6728,SOSC,SPUB,"Health Promotion: Theory, Research, and Practice",20261,002,14990,Christian Gloria,08:30,11:20,T 8:30AM-11:20AM
SPANBC3693,SPNB,BCOL,Disability Narratives in Latin America,20261,001,00184,Maja Horn,12:10,14:00,W 12:10PM-2:00PM
SPANBC3481,SPNB,BCOL,CONTEMP LATIN AMER SHORT FICT,20261,001,00183,Alfred Mac Adam,10:10,11:25,MW 10:10AM-11:25AM
SPANBC3382,SPNB,BCOL,SOCIOLING ASPECTS U.S.SPANISH,20261,001,00179,Maria E Lozano,11:40,12:55,MW 11:40AM-12:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20261,001,13165,Leyre Alejaldre Biel,11:40,12:55,TR 11:40AM-12:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20261,002,13166,Angelina Craig-Florez,14:40,15:55,TR 2:40PM-3:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20261,003,13167,Guadalupe Ruiz-Fajardo,17:40,18:55,MW 5:40PM-6:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20261,004,13169,Lorena Garcia Barroso,10:10,11:25,TR 10:10AM-11:25AM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20261,020,00164,Elga Castro,10:10,11:25,TR 10:10AM-11:25AM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20261,021,00165,Antoni Fernandez Parera,11:40,12:55,TR 11:40AM-12:55PM
SPANW2108,SPNB,BCOL,SPANISH FOR HERITAGE SPEAKERS,20261,020,00143,Gabriela Derobles,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2108,SPNB,BCOL,SPANISH FOR HERITAGE SPEAKERS,20261,021,00145,Jesus Suarez-Garcia,08:40,09:55,MWR 8:40AM-9:55AM
SPANW2108,SPNB,BCOL,SPANISH FOR HERITAGE SPEAKERS,20261,022,00147,Jesus Suarez-Garcia,13:10,14:25,MWR 1:10PM-2:25PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,001,13125,Guadalupe Ruiz-Fajardo,14:40,15:55,MWR 2:40PM-3:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,002,13127,Guadalupe Ruiz-Fajardo,16:10,17:25,MWR 4:10PM-5:25PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,003,13130,Ximena Gonzalez-Parada,10:10,11:25,MWF 10:10AM-11:25AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,004,13131,Ximena Gonzalez-Parada,11:40,12:55,MWF 11:40AM-12:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,005,13137,Ximena Gonzalez-Parada,14:40,15:55,MWF 2:40PM-3:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,006,13145,Angelina Craig-Florez,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,007,13151,Leyre Alejaldre Biel,08:40,09:55,TRF 8:40AM-9:55AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,008,13155,Leyre Alejaldre Biel,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,009,13156,Juan Pablo Cominguez,16:10,17:25,TRF 4:10PM-5:25PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,010,13157,Juan Pablo Cominguez,13:10,14:25,TRF 1:10PM-2:25PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,011,17404,Angelina Craig-Florez,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,020,00136,Lidia Lozano-Gonzalez,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,021,00137,Lidia Lozano-Gonzalez,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20261,022,00139,Alfonso Cid,17:40,18:55,MWR 5:40PM-6:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,001,13095,Aaron R Boalick,08:40,09:55,MWF 8:40AM-9:55AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,002,13097,Aaron R Boalick,10:10,11:25,MWF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,003,13100,Aaron R Boalick,11:40,12:55,MWF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,004,13102,Lee B Abraham,10:10,11:25,MWF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,005,13103,Lee B Abraham,11:40,12:55,MWF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,006,13107,Lola Barbazan Capeans,08:40,09:55,TRF 8:40AM-9:55AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,007,13108,Lola Barbazan Capeans,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,008,13114,Lola Barbazan Capeans,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,009,13115,Reyes Llopis-Garcia,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,010,13117,Reyes Llopis-Garcia,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,020,00128,Maria E Lozano,08:40,09:55,MWF 8:40AM-9:55AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,021,00130,Maria E Lozano,10:10,11:25,MWF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,022,00131,Alexandra V Mendez,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,023,00133,Alexandra V Mendez,14:40,15:55,TRF 2:40PM-3:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20261,024,00134,Omar Duran-Garcia,17:40,18:55,MWR 5:40PM-6:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,001,13004,Jose Placido Ruiz-Campillo,14:40,15:55,MWR 2:40PM-3:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,002,13011,Jose Placido Ruiz-Campillo,16:10,17:25,MWR 4:10PM-5:25PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,003,13073,Jose Placido Ruiz-Campillo,17:40,18:55,MWR 5:40PM-6:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,004,13076,Nicholas Figueroa,08:40,09:55,MWF 8:40AM-9:55AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,005,13078,Nicholas Figueroa,10:10,11:25,MWF 10:10AM-11:25AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,006,13082,Nicholas Figueroa,11:40,12:55,MWF 11:40AM-12:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,007,13084,Juan P Jimenez-Caicedo,08:40,09:55,TRF 8:40AM-9:55AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,008,13085,Juan P Jimenez-Caicedo,10:10,11:25,TRF 10:10AM-11:25AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20261,009,13087,Juan P Jimenez-Caicedo,11:40,12:55,TRF 11:40AM-12:55PM
