course_identifier,dept_code,school_code,course_name,term,section,call_number,instructor,start_time,end_time,days
RUSSV3430,SLAL,SAS,RUSSIAN FOR HERITAGE SPEAKERS,20263,001,14253,,13:10,14:25,MW 1:10PM-2:25PM
RUSSV3220,SLAL,SAS,LITERATURE & EMPIRE (19C LIT),20263,002,10753,Liza Knapp,14:40,15:55,MW 2:40PM-3:55PM
RUSSV3101,SLAL,SAS,THIRD-YEAR RUSSIAN I,20263,001,14251,Tatiana Mikhailova,10:10,11:25,MWF 10:10AM-11:25AM
RUSSV2101,SLAL,SAS,SECOND-YEAR RUSSIAN I,20263,001,14249,Marina Tsylina,08:50,09:55,MTWR 8:50AM-9:55AM
RUSSV2101,SLAL,SAS,SECOND-YEAR RUSSIAN I,20263,002,14250,Marina Tsylina,10:10,11:15,MTWR 10:10AM-11:15AM
BCRSW2101,SLAL,SAS,INTER BOSNIAN/CROATIAN/SERBIAN,20263,001,10793,Aleksandar Boskovic,11:40,12:55,TWF 11:40AM-12:55PM
RUSSV1101,SLAL,SAS,FIRST-YEAR RUSSIAN I,20263,001,14246,Marina Grineva,08:50,09:55,MTWR 8:50AM-9:55AM
RUSSV1101,SLAL,SAS,FIRST-YEAR RUSSIAN I,20263,002,14247,Marina Grineva,10:10,11:15,MTWR 10:10AM-11:15AM
RUSSV1101,SLAL,SAS,FIRST-YEAR RUSSIAN I,20263,003,14248,Marina Grineva,11:40,12:45,MTWR 11:40AM-12:45PM
POLIW2101,SLAL,SAS,INTERMEDIATE POLISH I,20263,001,14052,Christopher Caes,11:40,12:55,TRF 11:40AM-12:55PM
POLIW1101,SLAL,SAS,ELEMENTARY POLISH I,20263,001,14051,Christopher Caes,13:10,14:25,TRF 1:10PM-2:25PM
LINGW4376,SLAL,SAS,PHONETICS & PHONOLOGY,20263,001,10433,Meredith Landman,11:40,12:55,TR 11:40AM-12:55PM
LINGW4120,SLAL,SAS,LANG DOCUMENTATION/FIELD MTHDS,20263,001,10444,Meredith Landman,14:40,15:55,TR 2:40PM-3:55PM
LINGW3993,SLAL,SAS,SUPERVISED IND RES-LING THESIS,20263,001,10588,Meredith Landman,16:10,18:00,W 4:10PM-6:00PM
LINGW3103,SLAL,SAS,"Language, Brain and Mind",20263,001,10448,William Foley,14:40,15:55,MW 2:40PM-3:55PM
LINGW3101,SLAL,SAS,INTRODUCTION TO LINGUISTICS,20263,001,10432,John H Mcwhorter,13:10,14:25,TR 1:10PM-2:25PM
CZCHW1102,SLAL,SAS,ELEMENTARY CZECH II,20263,001,11502,Christopher W Harwood,10:10,11:25,TRF 10:10AM-11:25AM
CZCHW1101,SLAL,SAS,ELEMENTARY CZECH I,20263,001,11932,Christopher W Harwood,11:40,12:55,TRF 11:40AM-12:55PM
BCRSW1101,SLAL,SAS,ELEM BOSNIAN/CROATIAN/SERBIAN,20263,001,10792,Aleksandar Boskovic,10:10,11:25,TWF 10:10AM-11:25AM
SOCIW3235,SOCB,BCOL,Social Movements,20263,002,01029,Andrew S Anastasi,10:10,11:25,MW 10:10AM-11:25AM
SOCIBC3219,SOCB,BCOL,"RACE, ETHNICITY & SOCIETY",20263,001,00760,Angela Simms,14:40,15:55,TR 2:40PM-3:55PM
SOCIV3217,SOCB,BCOL,LAW & SOCIETY,20263,001,00756,Deborah Becher,14:40,15:55,MW 2:40PM-3:55PM
SOCIW3203,SOCB,BCOL,"Power, Politics & Society",20263,001,00754,. Faculty,10:10,11:25,TR 10:10AM-11:25AM
SOCIBC3202,SOCB,BCOL,Structural Drivers of Health,20263,001,00768,Maati Momplaisir,18:10,19:25,TR 6:10PM-7:25PM
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,001,00706,Deborah Becher,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,002,00707,Elizabeth Bernstein,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,003,00708,Maricarmen Hernandez,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,004,00709,Debra Minkoff,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,005,00710,Mignon R Moore,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,006,00711,Jonathan Rieder,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,007,00712,Angela Simms,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,008,00713,Amy Zhou,,,
SOCIBC3087,SOCB,BCOL,INDIVIDUAL SENIOR PROJECTS,20263,009,00714,. Faculty,,,
SOCIW3010,SOCB,BCOL,METHODS FOR SOCIAL RESEARCH,20263,001,00755,Amy Zhou,18:10,19:25,TR 6:10PM-7:25PM
SOCIV2208,SOCB,BCOL,CULTURE IN AMERICA,20263,001,00758,Jonathan Rieder,13:10,14:25,TR 1:10PM-2:25PM
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,001,00715,Deborah Becher,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,002,00716,Elizabeth Bernstein,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,003,00717,Maricarmen Hernandez,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,004,00718,Debra Minkoff,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,005,00719,Mignon R Moore,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,006,00720,Jonathan Rieder,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,007,00721,Angela Simms,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,008,00722,Amy Zhou,,,
SOCIC3998,SOCB,BCOL,INDIVIDUAL STUDY I,20263,009,00723,. Faculty,,,
SOCIBC3959,SOCB,BCOL,"How Race Gets Under Our Skin: The Sociology of Race, Health, and Biomedicine",20263,001,00769,Domonique M Reed,16:10,18:00,M 4:10PM-6:00PM
SOCIBC3933,SOCB,BCOL,SOCIOLOGY OF THE BODY,20263,001,00757,Elizabeth Bernstein,16:10,18:00,R 4:10PM-6:00PM
SOCIBC3920,SOCB,BCOL,ADV TOPICS GENDER & SEXUALITY,20263,001,00764,Nic Rios,11:00,12:50,T 11:00AM-12:50PM
SOCIBC3907,SOCB,BCOL,COMMUNITIES AND SOCIAL CHANGE,20263,001,00770,Andrew S Anastasi,11:00,12:50,R 11:00AM-12:50PM
SOCIV3901,SOCB,BCOL,SOCIOLOGY OF CULTURE,20263,001,00772,Jonathan Rieder,16:10,18:00,T 4:10PM-6:00PM
SOCIW3302,SOCB,BCOL,SOCIOLOGY OF GENDER,20263,001,00763,Nic Rios,13:10,14:25,MW 1:10PM-2:25PM
SOCIBC3248,SOCB,BCOL,"Race, Ethnicity, and Education in the US",20263,001,00898,Andrew S Anastasi,11:40,12:55,MW 11:40AM-12:55PM
SOCIW3246,SOCB,BCOL,MEDICAL SOCIOLOGY,20263,001,00879,Amy Zhou,16:10,17:25,TR 4:10PM-5:25PM
SOCIW1000,SOCB,BCOL,THE SOCIAL WORLD,20263,001,00774,. Faculty,11:40,12:55,MW 11:40AM-12:55PM
SOCIW3943,SOCI,SAS,Life on Mars: Building a New Society in Space,20263,001,11088,Sudhir A Venkatesh,16:10,18:00,M 4:10PM-6:00PM
SOCIW3921,SOCI,SAS,HIGHER EDUCATION AND INEQUALITY,20263,001,11114,Teresa Sharpe,14:10,16:00,W 2:10PM-4:00PM
SOCIW3914,SOCI,SAS,"INEQUALITY, POVERTY & MOBILITY",20263,001,11076,Thomas Diprete,16:10,18:00,T 4:10PM-6:00PM
SOCIW3675,SOCI,SAS,ORGANIZING INNOVATION,20263,001,14230,David Stark,10:10,11:25,TR 10:10AM-11:25AM
SOCIW3644,SOCI,SAS,"Social Stratification: Past, Present, and Future",20263,001,11075,Xi Song,14:10,16:00,W 2:10PM-4:00PM
SOCIW3285,SOCI,SAS,ISRAELI SOC & ISR-PLS CONFLICT,20263,001,11074,Yinon Cohen,16:10,17:25,TR 4:10PM-5:25PM
SOCIW3000,SOCI,SAS,SOCIAL THEORY,20263,001,11073,Andreas Wimmer,10:10,11:25,MW 10:10AM-11:25AM
SOCIG8201,SOCI,SAS,NEW DIRECTION IN ECON SOCIOLOGY,20263,001,14228,David Stark,14:10,16:00,T 2:10PM-4:00PM
SOCIG6224,SOCI,SAS,Longitudinal Data Analysis & Causal Inference,20263,001,11087,Xi Song,16:10,18:00,W 4:10PM-6:00PM
SOCIG6161,SOCI,SAS,Dynamics of the Israeli-Palestinian Conflict,20263,001,11086,Yinon Cohen,10:10,12:00,R 10:10AM-12:00PM
SOCIG6103,SOCI,SAS,MPHIL THESIS WRITING SEMINAR II,20263,001,11085,Barbara J Kiviat,14:10,16:00,M 2:10PM-4:00PM
SOCIG6097,SOCI,SAS,DESIGNS OF SOCIAL RESEARCH,20263,001,11084,Peter Bearman,09:00,12:00,W 9:00AM-12:00PM
SOCIG6051,SOCI,SAS,SOCIOLOGICAL THEORY: THE ORIGINS,20263,001,11083,Gil Eyal,09:00,12:00,T 9:00AM-12:00PM
SOCIG6049,SOCI,SAS,Historical Approaches in the Social Sciences,20263,001,11082,Andreas Wimmer,16:10,18:00,M 4:10PM-6:00PM
SOCIG6000,SOCI,SAS,Intro Social Data Analysis I,20263,001,11081,Yao Lu,10:10,12:00,R 10:10AM-12:00PM
SOCIW2240,SOCI,SAS,ECONOMY & SOCIETY,20263,001,14232,Joshua Whitford,12:10,14:00,R 12:10PM-2:00PM
SOCIG5066,SOCI,SAS,THESIS SEMINAR I,20263,001,11095,Adam Reich,14:10,16:00,T 2:10PM-4:00PM
SOCIG5066,SOCI,SAS,THESIS SEMINAR I,20263,002,11096,,16:10,18:00,R 4:10PM-6:00PM
SOCIG5064,SOCI,SAS,FIELD WORK I,20263,001,11094,,16:10,18:00,F 4:10PM-6:00PM
SOCIG5062,SOCI,SAS,PROSEMINAR I,20263,001,11093,,14:10,16:00,F 2:10PM-4:00PM
SOCIG5051,SOCI,SAS,SOCIOLOGICAL THEORY,20263,001,11080,Peter Bearman,14:10,16:00,W 2:10PM-4:00PM
SOCIW4984,SOCI,SAS,Queer Theory <3 Sociology,20263,001,11079,Tey Meadow,10:10,12:00,T 10:10AM-12:00PM
SOCIG4043,SOCI,SAS,WORKSHP ON WEALTH & INEQUALITY,20263,001,11078,Marissa Thompson,14:10,16:00,R 2:10PM-4:00PM
SOCIW3988,SOCI,SAS,Senior Thesis Seminar I,20263,001,13303,Tara Gonsalves,14:10,16:00,R 2:10PM-4:00PM
SOCIW3986,SOCI,SAS,"Race, Discrimination, and Racial Inequalities on Both Sides of the Atlantic",20263,001,11128,Thomas Diprete,10:10,12:00,R 10:10AM-12:00PM
SOCIW3983,SOCI,SAS,Crime and Policing,20263,001,11077,Gerard Torrats-Espinosa,14:10,16:00,M 2:10PM-4:00PM
SOCIW3967,SOCI,SAS,Asian Americans and the Law,20263,001,14225,Jennifer Lee,14:10,16:00,M 2:10PM-4:00PM
SOCIW1203,SOCI,SAS,The Social Animal in the Digital Age,20263,001,11189,Sudhir A Venkatesh,14:40,15:55,MW 2:40PM-3:55PM
SPANBC3572,SPNB,BCOL,"Afro-Indigenous Relations: Coexistence, Conflict, and Interdependence in Latin America and the Caribbean",20263,001,00949,Alex Pereira,16:10,17:25,MW 4:10PM-5:25PM
SPANBC3435,SPNB,BCOL,LANGUAGE & REVOLUTION,20263,001,00245,Ronald D Briggs,14:40,15:55,TR 2:40PM-3:55PM
SPANBC3376,SPNB,BCOL,RETHINKING SPANISH TRANSLATION,20263,001,00244,Javier Perez Zapatero,10:10,11:25,TR 10:10AM-11:25AM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20263,001,12783,Juan P Jimenez-Caicedo,11:40,12:55,TR 11:40AM-12:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20263,002,12784,Aaron R Boalick,11:40,12:55,MW 11:40AM-12:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20263,003,12785,Elsa Ubeda,14:40,15:55,MW 2:40PM-3:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20263,020,00240,Maria E Lozano,11:40,12:55,MW 11:40AM-12:55PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20263,021,00241,Gabriela Derobles,13:10,14:25,TR 1:10PM-2:25PM
SPANW3300,SPNB,BCOL,ADV LANGUAGE THROUGH CONTENT,20263,022,00242,Almudena Mar N-Cobos,11:40,12:55,TR 11:40AM-12:55PM
SPANW2108,SPNB,BCOL,SPANISH FOR HERITAGE SPEAKERS,20263,001,00237,Jesus Suarez-Garcia,08:40,09:55,MWR 8:40AM-9:55AM
SPANW2108,SPNB,BCOL,SPANISH FOR HERITAGE SPEAKERS,20263,002,00238,Jesus Suarez-Garcia,10:10,11:25,MWR 10:10AM-11:25AM
SPANW2108,SPNB,BCOL,SPANISH FOR HERITAGE SPEAKERS,20263,003,00239,Jesus Suarez-Garcia,11:40,12:55,MWR 11:40AM-12:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,003,12758,Ximena Gonzalez-Parada,10:10,11:25,MWF 10:10AM-11:25AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,004,12769,Ximena Gonzalez-Parada,11:40,12:55,MWF 11:40AM-12:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,005,12770,Ximena Gonzalez-Parada,14:40,15:55,MWF 2:40PM-3:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,006,12774,Leyre Alejaldre Biel,08:40,09:55,TRF 8:40AM-9:55AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,007,12777,Leyre Alejaldre Biel,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,008,12780,Juan Pablo Cominguez,16:10,17:25,MWR 4:10PM-5:25PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,009,12781,Juan Pablo Cominguez,17:40,18:55,MWR 5:40PM-6:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,020,00234,,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,021,00235,,16:10,17:25,MWR 4:10PM-5:25PM
SPANW2102,SPNB,BCOL,INTERMEDIATE SPANISH II,20263,022,00236,,17:40,18:55,MWR 5:40PM-6:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,001,12747,Reyes Llopis-Garcia,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,002,12748,Reyes Llopis-Garcia,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,003,12749,Reyes Llopis-Garcia,14:40,15:55,TRF 2:40PM-3:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,004,12750,Lee B Abraham,10:10,11:25,MWF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,005,12751,Lee B Abraham,11:40,12:55,MWF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,006,12752,Lola Barbazan Capeans,08:40,09:55,TRF 8:40AM-9:55AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,007,12753,Lola Barbazan Capeans,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,008,12754,Lola Barbazan Capeans,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,009,12755,Angelina Craig-Florez,10:10,11:25,TRF 10:10AM-11:25AM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,010,12756,Angelina Craig-Florez,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,020,00230,Javier Perez Zapatero,11:40,12:55,TRF 11:40AM-12:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,021,00231,Javier Perez Zapatero,13:10,14:25,TRF 1:10PM-2:25PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,022,00232,,17:40,18:55,MWF 5:40PM-6:55PM
SPANW2101,SPNB,BCOL,INTERMEDIATE SPANISH I,20263,023,00233,,17:40,18:55,MWF 5:40PM-6:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,001,12537,Jose Placido Ruiz-Campillo,14:40,15:55,MWR 2:40PM-3:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,002,12538,Jose Placido Ruiz-Campillo,16:10,17:25,MWR 4:10PM-5:25PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,003,12697,Jose Placido Ruiz-Campillo,17:40,18:55,MWR 5:40PM-6:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,004,12742,Juan P Jimenez-Caicedo,08:40,09:55,TRF 8:40AM-9:55AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,005,12743,Juan P Jimenez-Caicedo,10:10,11:25,TRF 10:10AM-11:25AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,006,12744,Nicholas Figueroa,08:40,09:55,MWF 8:40AM-9:55AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,007,12745,Nicholas Figueroa,10:10,11:25,MWF 10:10AM-11:25AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,008,12746,Nicholas Figueroa,11:40,12:55,MWF 11:40AM-12:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,020,00224,,10:10,11:25,TRF 10:10AM-11:25AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,021,00225,Antoni Fernandez Parera,08:40,09:55,MWF 8:40AM-9:55AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,022,00226,Antoni Fernandez Parera,10:10,11:25,MWF 10:10AM-11:25AM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,023,00227,Antoni Fernandez Parera,11:40,12:55,MWF 11:40AM-12:55PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,024,00228,. Faculty,16:10,17:25,TRF 4:10PM-5:25PM
SPANW1102,SPNB,BCOL,ELEMENTARY SPANISH II,20263,025,00229,. Faculty,17:40,18:55,TRF 5:40PM-6:55PM
SPANBC3990,SPNB,BCOL,SENIOR SEMINAR,20263,001,00246,Wadda Rios-Font,14:10,16:00,W 2:10PM-4:00PM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,001,12506,Aaron R Boalick,08:40,09:55,MWF 8:40AM-9:55AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,002,12507,Aaron R Boalick,10:10,11:25,MWF 10:10AM-11:25AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,003,12508,Diana Romero,11:40,12:55,MWR 11:40AM-12:55PM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,004,12510,Lorena Garcia Barroso,08:40,09:55,TRF 8:40AM-9:55AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,005,12522,Lorena Garcia Barroso,10:10,11:25,TRF 10:10AM-11:25AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,006,12566,Lorena Garcia Barroso,11:40,12:55,TRF 11:40AM-12:55PM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,007,12567,Irene Alonso-Aparicio,08:40,09:55,TRF 8:40AM-9:55AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,008,12696,Irene Alonso-Aparicio,10:10,11:25,TRF 10:10AM-11:25AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,009,12568,Irene Alonso-Aparicio,11:40,12:55,TRF 11:40AM-12:55PM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,020,00219,Maria E Lozano,08:40,09:55,MWF 8:40AM-9:55AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,021,00220,Maria E Lozano,10:10,11:25,MWF 10:10AM-11:25AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,022,00221,Gabriela Derobles,10:10,11:25,TRF 10:10AM-11:25AM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,023,00222,Gabriela Derobles,11:40,12:55,TRF 11:40AM-12:55PM
SPANW1101,SPNB,BCOL,ELEMENTARY SPANISH I,20263,024,00223,. Faculty,14:40,15:55,TRF 2:40PM-3:55PM
SPRTK5550,SPRT,SPEC,SPORTS SPONSORSHIP & SALES,20263,001,13270,Ishwara Glassman Chrein,18:10,20:00,M 6:10PM-8:00PM
SPRTK5460,SPRT,SPEC,SPORTS LAW AND ETHICS,20263,001,13268,Carla Varriale,18:10,20:00,W 6:10PM-8:00PM
SPRTK5460,SPRT,SPEC,SPORTS LAW AND ETHICS,20263,002,13269,Jennifer Duberstein,18:10,20:00,M 6:10PM-8:00PM
SPRTK5370,SPRT,SPEC,BASEBALL ANALYTICS,20263,001,13500,Adam Fisher,18:10,20:00,R 6:10PM-8:00PM
SPRTK5331,SPRT,SPEC,SPORTS ENTREPRENEURSHIP,20263,001,13267,Grant J Son,12:10,14:00,M 12:10PM-2:00PM
SPRTK5230,SPRT,SPEC,ATHLETE ACTIVISM & SOCL JUSTICE IN SPRTS,20263,001,13265,Leonard Elmore,14:10,16:00,T 2:10PM-4:00PM
SPRTK5225,SPRT,SPEC,Sustainability in Sports: Theory and Practice,20263,001,13264,William Squires,18:10,20:00,R 6:10PM-8:00PM
SPRTK5220,SPRT,SPEC,FOUNDATIONS OF SPORTS MANAGEMENT,20263,001,13456,Scott Rosner,12:10,14:00,W 12:10PM-2:00PM
SPRTK5220,SPRT,SPEC,FOUNDATIONS OF SPORTS MANAGEMENT,20263,003,13457,Sarbjit Singh,14:10,16:00,W 2:10PM-4:00PM
SPRTK5200,SPRT,SPEC,APPLIED BUSINESS INTEL FRAMEWORKS IN SPR,20263,001,13455,Jordan Rutner,18:10,20:00,T 6:10PM-8:00PM
SPRTK5995,SPRT,SPEC,Internship in SPRT,20263,D01,12182,,,,
SPRTK5990,SPRT,SPEC,SUPERVISED PROJECT IN SPORTS MANAGEMENT,20263,001,13454,Grant J Son,16:10,18:00,M 4:10PM-6:00PM
SPRTK5990,SPRT,SPEC,SUPERVISED PROJECT IN SPORTS MANAGEMENT,20263,002,14268,Dana Rosenberg,12:10,14:00,T 12:10PM-2:00PM
SPRTK5620,SPRT,SPEC,SPORTS FACILITIES & EVENTS MANAGEMENT,20263,001,13276,William Squires,16:10,18:00,R 4:10PM-6:00PM
SPRTK5580,SPRT,SPEC,DIGITAL SPORTS MEDIA & MARKETING,20263,001,13275,Tom Richardson,16:10,18:00,W 4:10PM-6:00PM
SPRTK5570,SPRT,SPEC,SPORTS BUSINESS COMMUNICATIONS & PR,20263,001,13274,Joseph Favorito,14:10,16:00,R 2:10PM-4:00PM
SPRTK5560,SPRT,SPEC,SPORTS MARKETING,20263,001,13271,Grant J Son,18:10,20:00,T 6:10PM-8:00PM
SPRTK5560,SPRT,SPEC,SPORTS MARKETING,20263,002,13273,Thomas Cerny,16:10,18:00,R 4:10PM-6:00PM
SPRTK5560,SPRT,SPEC,SPORTS MARKETING,20263,003,13272,Laurajean Holmgren,16:10,18:00,T 4:10PM-6:00PM
SPRTK5557,SPRT,SPEC,Internship in SPRT,20263,D01,12181,,,,
SPRTK5190,SPRT,SPEC,BUSINESS FOOTBALL MANAGEMENT,20263,001,13263,Kevin Abrams,16:10,18:00,T 4:10PM-6:00PM
STATW2104,STAT,SAS,APPL CATEGORICAL DATA ANALYSIS,20263,001,14568,Casey Bradshaw,14:40,15:55,TR 2:40PM-3:55PM
STATW2103,STAT,SAS,APPLIED LINEAR REG ANALYSIS,20263,001,14567,Casey Bradshaw,13:10,14:25,MW 1:10PM-2:25PM
STATW2102,STAT,SAS,Applied Statistical Computing,20263,001,14566,Alex Pijyan,11:40,12:55,MW 11:40AM-12:55PM
STCSG6701,STAT,SAS,Probabilistic Models and Machine Learning,20263,001,14689,David Blei,14:40,15:55,MW 2:40PM-3:55PM
STATG9303,STAT,SAS,SEM IN MATHEMATICAL FINANCE,20263,001,14688,Marcel F Nutz,16:10,17:25,R 4:10PM-5:25PM
STATG9302,STAT,SAS,SEMINAR IN APPLIED PROB & RISK,20263,001,14687,Sumit Mukherjee,13:10,14:25,R 1:10PM-2:25PM
STATG9301,STAT,SAS,SEMINAR PROBABILITY THEORY,20263,001,14686,Ivan Corwin,11:40,12:55,F 11:40AM-12:55PM
STATG9201,STAT,SAS,SEM-THEORETICAL STATISTIC,20263,001,14685,Christopher Harshaw,16:10,17:25,M 4:10PM-5:25PM
STATG8201,STAT,SAS,Theoretical Statistics,20263,001,14684,Liam M Paninski,13:10,14:25,TR 1:10PM-2:25PM
STATW1202,STAT,SAS,UNDERGRADUATE SEM/STATISTICS,20263,001,14565,Daniel Rabinowitz,12:10,14:40,F 12:10PM-2:40PM
STATR8001,STAT,SAS,Graduate Independent Research,20263,001,14653,Marco A Avella Medina,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,002,14655,David Blei,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,003,14654,John P Cunningham,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,004,14656,Richard Davis,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,005,14657,Victor H De La Pena,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,006,14658,Bianca Dumitrascu,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,007,14659,Andrew Gelman,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,008,14660,Yuqi Gu,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,009,14662,Ioannis Karatzas,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,010,14663,Samory Kpotufe,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,011,14664,Jingchen Liu,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,013,14666,Arian Maleki,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,014,14667,Sumit Mukherjee,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,015,14668,Marcel F Nutz,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,016,14670,Liam M Paninski,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,018,14672,Daniel Rabinowitz,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,019,14673,Cynthia Rush,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,020,14674,Bodhisattva Sen,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,021,14675,Michael Sobel,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,022,14676,Simon Tavare,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,023,14677,Anne Van Delft,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,024,14678,Zhiliang Ying,,,
STATR8001,STAT,SAS,Graduate Independent Research,20263,025,14679,Ming Yuan,,,
